  0.004161, BNO0_UnitAccX, BNO0_UnitAccY, BNO0_UnitAccZ, BNO0_RawAccMag, BNO0_GyrX, BNO0_GyrY, BNO0_GyrZ, BNO0_MagX, BNO0_MagY, BNO0_MagZ, BNO1_UnitAccX, BNO1_UnitAccY, BNO1_UnitAccZ, BNO1_RawAccMag, BNO1_GyrX, BNO1_GyrY, BNO1_GyrZ, BNO1_MagX, BNO1_MagY, BNO1_MagZ, BNO2_UnitAccX, BNO2_UnitAccY, BNO2_UnitAccZ, BNO2_RawAccMag, BNO2_GyrX, BNO2_GyrY, BNO2_GyrZ, BNO2_MagX, BNO2_MagY, BNO2_MagZ, BNO3_UnitAccX, BNO3_UnitAccY, BNO3_UnitAccZ, BNO3_RawAccMag, BNO3_GyrX, BNO3_GyrY, BNO3_GyrZ, BNO3_MagX, BNO3_MagY, BNO3_MagZ, MPU0_UnitAccX, MPU0_UnitAccY, MPU0_UnitAccZ, MPU0_RawAccMag, MPU0_GyrX, MPU0_GyrY, MPU0_GyrZ, MPU1_UnitAccX, MPU1_UnitAccY, MPU1_UnitAccZ, MPU1_RawAccMag, MPU1_GyrX, MPU1_GyrY, MPU1_GyrZ
 63.679397, 0.778        , -0.351       , -0.521       ,        2547.77, -1.567   , -0.895   , -1.902   , -0.700   ,     0.522, 0.487    , 0.633        , -0.463       , -0.620       ,        2674.80, 104.408  , 15.555   , -43.308  , -0.380   , 0.697    , 0.608    , 0.062        , -0.940       , -0.336       ,        2505.25, -5.707   , 0.448    , 1.343    , -0.219   ,     0.576, -0.788   , -0.247       , -0.098       , -0.964       ,        2413.68, -10.183  , -0.783   , 4.252    , -0.326   , -0.099   ,     0.940, 0.275        , 0.438        , 0.856        ,         10.972, 2.855    , -2.076   , 3.084    , 0.329        , 0.614        , 0.717        ,          9.897, -4.000   , -9.023   , 2.427
 63.699713, 0.776        , -0.350       , -0.524       ,        2553.00, -3.805   , -1.567   , -4.588   , -0.726   ,     0.495, 0.478    , 0.531        , -0.726       , -0.437       ,        6646.80, 286.031  , -49.574  , 109.668  , -0.412   , 0.760    , 0.503    , 0.060        , -0.933       , -0.356       ,        2451.95, -2.462   , -0.895   , -0.448   , -0.221   ,     0.558, -0.800   , -0.222       , -0.090       , -0.971       ,        2507.13, -3.021   , 0.336    , -0.895   , -0.326   , -0.114   ,     0.938, 0.277        , 0.441        , 0.854        ,         10.836, 6.046    , -2.962   , 1.115    , 0.328        , 0.616        , 0.717        ,          9.874, -3.466   , -5.985   , 0.931
 63.723153, 0.779        , -0.345       , -0.524       ,        2534.15, -3.581   , 0.671    , -4.588   , -0.714   ,     0.505, 0.486    , 0.813        , -0.025       , -0.581       ,        1673.56, -66.136  , -225.266 , 182.742  , -0.311   , 0.731    , 0.608    , 0.067        , -0.936       , -0.346       ,        2494.90, 0.000    , -0.783   , -1.119   , -0.215   ,     0.562, -0.799   , -0.247       , -0.110       , -0.963       ,        2489.87, 5.260    , -6.714   , -1.790   , -0.325   , -0.106   ,     0.940, 0.286        , 0.442        , 0.850        ,         10.830, 4.458    , -0.015   , -0.626   , 0.334        , 0.619        , 0.711        ,          9.856, -5.481   , -4.473   , -1.298
 63.752007, 0.781        , -0.331       , -0.530       ,        2525.91, -3.581   , 1.007    , -2.350   , -0.679   ,     0.481, 0.555    , 0.594        , -0.558       , -0.579       ,        3117.03, -24.619  , -226.721 , 148.723  , -0.232   , 0.748    , 0.622    , 0.062        , -0.934       , -0.353       ,        2500.90, -0.448   , -0.336   , 0.671    , -0.195   ,     0.574, -0.795   , -0.252       , -0.078       , -0.965       ,        2524.14, -6.155   , -5.036   , -1.455   , -0.326   , -0.114   ,     0.938, 0.285        , 0.436        , 0.854        ,         10.871, 6.397    , -0.809   , -4.031   , 0.333        , 0.617        , 0.714        ,          9.899, -5.893   , -2.519   , -1.740
 63.766342, 0.779        , -0.338       , -0.528       ,        2532.59, -5.595   , 0.895    , -4.029   , -0.721   ,     0.469, 0.509    , 0.862        , -0.405       , -0.305       ,         488.51, -56.289  , -226.721 , 115.263  , -0.177   , 0.697    , 0.695    , 0.065        , -0.940       , -0.336       ,        2537.44, 5.371    , 0.448    , -0.671   , -0.227   ,     0.561, -0.796   , -0.321       , -0.048       , -0.946       ,        2470.42, -6.826   , -2.686   , -1.679   , -0.338   , -0.103   ,     0.935, 0.282        , 0.441        , 0.852        ,         10.819, 5.939    , -0.321   , -3.115   , 0.334        , 0.616        , 0.714        ,          9.868, -5.756   , -3.893   , -1.969
 63.788945, 0.784        , -0.326       , -0.529       ,        2530.77, -4.588   , 1.343    , -2.574   , -0.722   ,     0.463, 0.514    , -0.337       , -0.782       , 0.525        ,         968.19, 52.148   , -150.178 , 73.970   , -0.081   , 0.676    , 0.733    , 0.063        , -0.937       , -0.344       ,        2482.38, 1.007    , -0.336   , 0.448    , -0.232   ,     0.557, -0.798   , -0.257       , -0.083       , -0.963       ,        2508.21, 1.231    , 0.895    , -1.902   , -0.334   , -0.108   ,     0.936, 0.278        , 0.441        , 0.853        ,         10.841, 5.298    , 0.733    , -3.160   , 0.327        , 0.618        , 0.715        ,          9.836, -6.305   , -3.893   , -1.450
 63.809826, 0.783        , -0.330       , -0.528       ,        2533.72, -0.560   , 0.560    , 0.448    , -0.716   ,     0.506, 0.481    , -0.431       , -0.693       , 0.577        ,        1049.97, 16.338   , -11.750  , 4.924    , -0.080   , 0.654    , 0.753    , 0.062        , -0.940       , -0.335       ,        2515.59, 0.783    , 0.895    , -0.112   , -0.227   ,     0.557, -0.799   , -0.259       , -0.105       , -0.960       ,        2524.99, 3.469    , -1.679   , 2.686    , -0.332   , -0.102   ,     0.938, 0.280        , 0.440        , 0.853        ,         10.832, 6.000    , 0.580    , -1.389   , 0.329        , 0.616        , 0.716        ,          9.844, -5.435   , -5.191   , -0.412
 63.832186, 0.780        , -0.328       , -0.532       ,        2515.13, 2.574    , -0.112   , 2.126    , -0.692   ,     0.511, 0.511    , 0.078        , 0.028        , 0.997        ,         599.09, 71.508   , 209.712  , -124.104 , -0.107   , 0.685    , 0.720    , 0.070        , -0.938       , -0.340       ,        2509.89, -1.455   , 0.671    , -0.224   , -0.223   ,     0.557, -0.800   , -0.277       , -0.065       , -0.959       ,        2436.42, 5.036    , -0.112   , 4.476    , -0.343   , -0.109   ,     0.933, 0.283        , 0.439        , 0.853        ,         10.842, 6.427    , 2.687    , -2.489   , 0.329        , 0.616        , 0.716        ,          9.857, -6.107   , -3.969   , -1.847
 63.866845, 0.782        , -0.335       , -0.526       ,        2523.17, 7.162    , 1.119    , 6.379    , -0.713   ,     0.481, 0.511    , 0.957        , -0.040       , 0.289        ,        1525.12, 75.536   , 345.453  , -236.681 , -0.222   , 0.760    , 0.611    , 0.062        , -0.941       , -0.332       ,        2512.26, -1.119   , -0.560   , 0.560    , -0.226   ,     0.555, -0.801   , -0.272       , -0.056       , -0.961       ,        2443.29, 5.931    , 4.364    , 1.231    , -0.335   , -0.100   ,     0.937, 0.277        , 0.440        , 0.854        ,         10.798, 6.214    , 3.756    , -0.519   , 0.328        , 0.616        , 0.716        ,          9.856, -5.847   , -5.985   , -1.710
 63.877490, 0.781        , -0.343       , -0.521       ,        2547.41, 9.848    , 0.448    , 7.610    , -0.684   ,     0.507, 0.525    , 0.893        , -0.236       , -0.384       ,        3831.89, 103.961  , 380.368  , -295.991 , -0.320   , 0.808    , 0.495    , 0.069        , -0.938       , -0.341       ,        2532.99, -6.267   , -1.119   , 1.455    , -0.218   ,     0.558, -0.800   , -0.217       , -0.115       , -0.969       ,        2562.72, 11.750   , 11.191   , 1.679    , -0.320   , -0.111   ,     0.941, 0.289        , 0.451        , 0.844        ,         10.802, 4.992    , 4.183    , -2.489   , 0.333        , 0.620        , 0.710        ,          9.944, -9.802   , 0.794    , -3.725
 63.898421, 0.776        , -0.396       , -0.490       ,        2628.86, 9.176    , -2.574   , 10.072   , -0.705   ,     0.508, 0.496    , 0.297        , 0.309        , -0.903       ,        6363.36, -734.662 , -99.596  , -13.653  , -0.468   , 0.692    , 0.550    , 0.018        , -0.895       , -0.445       ,        2158.14, 2.350    , -0.448   , 2.574    , -0.211   ,     0.563, -0.799   , -0.302       , -0.056       , -0.952       ,        2620.92, 15.667   , 8.841    , -4.364   , -0.329   , -0.102   ,     0.939, 0.327        , 0.415        , 0.849        ,         10.936, 8.947    , -7.344   , -0.168   , 0.377        , 0.607        , 0.699        ,          9.936, -2.901   , -7.130   , 0.885
 63.929791, 0.775        , -0.219       , -0.592       ,        2340.97, -17.681  , -3.357   , -13.205  , -0.737   ,     0.485, 0.471    , 0.639        , -0.726       , -0.255       ,        2544.89, 180.616  , 56.624   , 73.522   , -0.464   , 0.730    , 0.503    , 0.049        , -0.954       , -0.295       ,        2590.44, -6.826   , -0.560   , 0.560    , -0.217   ,     0.569, -0.794   , -0.270       , 0.083        , -0.959       ,        2241.42, 1.679    , -4.812   , -1.007   , -0.334   , -0.108   ,     0.936, 0.286        , 0.438        , 0.852        ,         10.932, 3.603    , -2.198   , -1.435   , 0.333        , 0.621        , 0.709        ,          9.915, -6.046   , -5.206   , -0.870
 63.943328, 0.789        , -0.311       , -0.531       ,        2502.01, 2.574    , 1.679    , 3.133    , -0.725   ,     0.479, 0.496    , 0.632        , -0.675       , -0.380       ,        2558.16, 17.681   , 6.043    , 10.295   , -0.408   , 0.671    , 0.620    , 0.068        , -0.931       , -0.358       ,        2434.59, 7.386    , 1.790    , -0.783   , -0.217   ,     0.561, -0.799   , -0.261       , -0.053       , -0.964       ,        2434.75, -7.498   , -5.483   , 1.902    , -0.334   , -0.093   ,     0.938, 0.270        , 0.446        , 0.854        ,         10.820, 4.870    , -0.107   , -0.992   , 0.320        , 0.617        , 0.719        ,          9.830, -5.588   , -5.313   , -0.794
 63.968338, 0.784        , -0.343       , -0.517       ,        2551.35, -0.895   , -0.224   , -0.783   , -0.690   ,     0.494, 0.529    , 0.676        , -0.559       , -0.480       ,        2476.93, 2.686    , 1.007    , 0.671    , -0.381   , 0.727    , 0.572    , 0.063        , -0.932       , -0.357       ,        2473.84, -2.574   , -0.336   , 0.448    , -0.229   ,     0.554, -0.801   , -0.235       , -0.108       , -0.966       ,        2541.23, 5.036    , 1.790    , -0.783   , -0.334   , -0.087   ,     0.939, 0.277        , 0.440        , 0.854        ,         10.829, 5.527    , 0.672    , -1.160   , 0.325        , 0.615        , 0.718        ,          9.839, -5.695   , -4.763   , -0.489
 63.987611, 0.779        , -0.352       , -0.519       ,        2543.09, 0.560    , -0.336   , 0.448    , -0.702   ,     0.499, 0.509    , 0.676        , -0.555       , -0.484       ,        2476.18, 3.917    , 1.231    , 1.679    , -0.438   , 0.715    , 0.545    , 0.059        , -0.935       , -0.350       ,        2488.37, -2.350   , -0.560   , 0.448    , -0.229   ,     0.563, -0.794   , -0.237       , -0.113       , -0.965       ,        2512.41, -2.238   , -0.112   , 0.224    , -0.343   , -0.092   ,     0.935, 0.281        , 0.440        , 0.853        ,         10.866, 5.359    , 0.443    , -1.389   , 0.331        , 0.616        , 0.715        ,          9.858, -5.847   , -4.702   , -0.595
 64.008505, 0.779        , -0.345       , -0.524       ,        2534.15, 0.112    , -0.224   , -0.112   , -0.729   ,     0.482, 0.487    , 0.675        , -0.558       , -0.483       ,        2481.74, 3.133    , 0.783    , 1.231    , -0.400   , 0.729    , 0.556    , 0.058        , -0.935       , -0.349       ,        2496.78, -0.224   , -0.560   , 0.112    , -0.232   ,     0.566, -0.791   , -0.240       , -0.083       , -0.967       ,        2487.35, 2.126    , -0.336   , -0.336   , -0.339   , -0.100   ,     0.936, 0.280        , 0.442        , 0.852        ,         10.838, 5.481    , 0.427    , -1.740   , 0.329        , 0.614        , 0.717        ,          9.874, -5.740   , -4.718   , -0.962
 64.030529, 0.780        , -0.344       , -0.522       ,        2541.95, 0.000    , 0.112    , 0.224    , -0.710   ,     0.504, 0.492    , 0.677        , -0.560       , -0.477       ,        2472.63, 3.357    , 1.343    , 1.007    , -0.419   , 0.720    , 0.553    , 0.066        , -0.938       , -0.341       ,        2500.84, 0.224    , 0.112    , 0.000    , -0.216   ,     0.572, -0.791   , -0.240       , -0.103       , -0.965       ,        2482.25, 1.119    , -0.448   , 0.000    , -0.339   , -0.096   ,     0.936, 0.277        , 0.440        , 0.854        ,         10.834, 5.527    , 0.321    , -1.649   , 0.327        , 0.614        , 0.719        ,          9.862, -5.573   , -4.733   , -1.008
 64.051720, 0.779        , -0.348       , -0.522       ,        2545.41, -0.112   , 0.224    , 0.224    , -0.717   ,     0.490, 0.497    , 0.676        , -0.559       , -0.480       ,        2476.93, 4.029    , 1.231    , 1.119    , -0.365   , 0.708    , 0.604    , 0.062        , -0.938       , -0.340       ,        2508.64, 0.112    , 0.000    , 0.112    , -0.229   ,     0.561, -0.796   , -0.238       , -0.106       , -0.965       ,        2501.64, -1.007   , 0.671    , 0.112    , -0.332   , -0.101   ,     0.938, 0.279        , 0.442        , 0.852        ,         10.821, 5.344    , 0.275    , -1.282   , 0.328        , 0.615        , 0.717        ,          9.868, -5.634   , -4.947   , -0.687
 64.075934, 0.779        , -0.345       , -0.524       ,        2534.15, -0.112   , -0.224   , 0.112    , -0.710   ,     0.487, 0.509    , 0.675        , -0.558       , -0.483       ,        2481.74, 5.148    , 1.455    , 0.895    , -0.400   , 0.692    , 0.601    , 0.062        , -0.937       , -0.344       ,        2512.06, -0.336   , -0.112   , 0.112    , -0.199   ,     0.570, -0.797   , -0.239       , -0.099       , -0.966       ,        2490.90, -0.112   , 1.119    , -0.224   , -0.329   , -0.102   ,     0.939, 0.278        , 0.440        , 0.854        ,         10.828, 4.702    , 0.153    , -0.931   , 0.330        , 0.615        , 0.716        ,          9.847, -5.786   , -5.221   , -0.534
 64.097975, 0.779        , -0.345       , -0.524       ,        2534.15, -0.448   , -0.336   , -0.336   , -0.695   ,     0.498, 0.519    , 0.665        , -0.538       , -0.518       ,        2502.04, 37.377   , 9.960    , 0.560    , -0.444   , 0.747    , 0.495    , 0.062        , -0.937       , -0.345       ,        2503.62, -1.007   , -0.336   , 0.112    , -0.225   ,     0.556, -0.800   , -0.235       , -0.099       , -0.967       ,        2497.23, -2.238   , -0.336   , 0.336    , -0.342   , -0.095   ,     0.935, 0.273        , 0.443        , 0.854        ,         10.826, 3.084    , 0.458    , -0.336   , 0.320        , 0.615        , 0.721        ,          9.848, -5.908   , -6.229   , -0.137
 64.122117, 0.777        , -0.353       , -0.522       ,        2563.50, -0.783   , 0.000    , -0.560   , -0.713   ,     0.504, 0.487    , 0.519        , -0.648       , -0.558       ,        5347.34, 94.560   , -84.265  , -59.758  , -0.435   , 0.764    , 0.476    , 0.069        , -0.936       , -0.344       ,        2535.13, -1.790   , 0.448    , 0.000    , -0.202   ,     0.562, -0.802   , -0.229       , -0.125       , -0.965       ,        2431.40, -2.350   , 1.679    , 0.671    , -0.327   , -0.113   ,     0.938, 0.282        , 0.440        , 0.853        ,         10.909, 2.687    , -0.565   , -0.656   , 0.331        , 0.619        , 0.712        ,          9.891, -6.244   , -4.275   , -1.389
 64.145190, 0.781        , -0.349       , -0.518       ,        2561.80, -2.574   , 0.560    , -1.567   , -0.687   ,     0.484, 0.542    , 0.703        , -0.591       , -0.395       ,        2856.47, -20.591  , -169.090 , 120.187  , -0.483   , 0.741    , 0.466    , 0.059        , -0.936       , -0.347       ,        2486.16, 3.357    , 0.000    , 0.000    , -0.224   ,     0.556, -0.801   , -0.268       , -0.099       , -0.958       ,        2480.50, 1.007    , -7.050   , -2.574   , -0.329   , -0.098   ,     0.939, 0.269        , 0.439        , 0.857        ,         10.778, 0.473    , -4.656   , 3.344    , 0.323        , 0.613        , 0.721        ,          9.883, -5.252   , -6.504   , -0.427
 64.168216, 0.774        , -0.346       , -0.530       ,        2582.76, -6.043   , -1.007   , -6.155   , -0.723   ,     0.503, 0.474    , 0.660        , -0.679       , -0.321       ,        1808.32, -17.457  , -156.780 , 109.444  , -0.339   , 0.786    , 0.517    , 0.062        , -0.935       , -0.349       ,        2496.45, 1.567    , 0.336    , -0.560   , -0.215   ,     0.562, -0.799   , -0.240       , -0.097       , -0.966       ,        2440.19, 3.133    , -2.350   , -0.336   , -0.336   , -0.096   ,     0.937, 0.275        , 0.433        , 0.859        ,         10.794, -3.176   , -6.061   , 5.695    , 0.319        , 0.607        , 0.728        ,          9.905, -5.496   , -14.443  , -1.176
 64.189871, 0.634        , -0.417       , -0.651       ,        3202.67, -14.883  , -9.064   , -11.526  , -0.718   ,     0.484, 0.501    , 0.557        , -0.639       , -0.531       ,        3199.40, -33.572  , -140.554 , 92.322   , -0.291   , 0.738    , 0.609    , 0.062        , -0.933       , -0.355       ,        2512.83, -3.245   , -0.560   , -1.231   , -0.227   ,     0.555, -0.800   , -0.259       , -0.131       , -0.957       ,        2409.87, 3.805    , 1.007    , 1.007    , -0.324   , -0.110   ,     0.940, 0.263        , 0.440        , 0.859        ,         10.497, -12.046  , -10.366  , 13.649   , 0.312        , 0.570        , 0.760        ,          9.963, -19.664  , -21.389  , 10.305
